0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 53.0122071697 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 3.7200038434 0.0072236541 0.0072236541 21.3755055692 0.0072236541 0.0072236541 0.0072236541 0.0072236541 37.1813827469 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 19.3371752494 0.0072236541 39.5537081792 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 3.3208623007 2.7912260919 0.0072236541 0.0072236541 21.6322416245 0.0072236541 0.0072236541 0.0072236541 0.0072236541 5.9813815716 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 10.1737658483 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541
0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 5.6265094094 0.0072236541 142.2694954316 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 22.3732501646 0.0072236541 0.0072236541 0.0072236541 0.0072236541 20.4275446942 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 28.2914223451 8.3005987875 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 5.6466906679 0.0072236541 0.0072236541 3.2722452630 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 14.1143816527 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 21.2051348778 0.0072236541 0.0072236541 2.2036837695 0.0072236541 0.0072236541 2.8919159452 0.0072236541 0.0072236541 11.3830660763 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 2.4976938859 0.0072236541 0.0072236541 10.5414740292 0.0072236541 0.0072236541 0.0072236541 0.0072236541 10.0704714653
11.0827027592 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 1.4600984542 0.0072236541 0.0072236541 3.5717201399 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 5.4432367847 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 1.4887373466 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.9964589455 29.7976587191 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 4.9581770248 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 2.2662227126 0.0072236541 0.0072236541 0.0072236541
0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.7890409614 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 15.4736962054 0.0072236541 0.0072236541 0.0072236541 0.0072236541 13.8566634998 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 9.0014902840 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 3.4710146474 0.0072236541 0.0072236541 0.0072236541 1.8611066397 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 9.7948417579 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 13.2452494977 0.0072236541 0.0072236541 0.0072236541 0.0072236541 10.4660519119 0.0072236541 3.3051461196 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.0145140748 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 1.8078682493 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541
0.0072236541 5.2895426404 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 4.7541370972 0.0072236541 13.6710663169 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.8161842888 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 3.1937424016 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 2.0334304785 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 9.6279177803 3.8389108343 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.8400810486
0.0072236541 0.0072236541 0.0072236541 11.6919547044 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.2631227429 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 10.2322214075 0.0072236541 0.0072236541 0.0072236541 35.4635046405 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 4.8425015184 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 7.5036914550 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 4.9382470668 8.5985767473 2.8594681184 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 5.8500237636 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 7.8361480301 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541
0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 3.5707152513 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 3.7935878054 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 2.9820742283 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 81.6825173313 0.0072236541 0.0072236541 0.0072236541 0.0072236541
0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 2.0393570204 0.0072236541 0.0072236541 26.7987536545 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 7.4732692640 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 31.0923676727 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 2.7826872327 8.9451973502 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 1.9189333840 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541
0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 6.6725487552 0.0072236541 0.0072236541 0.0072236541 81.1442061660 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 4.5526805875 0.0072236541 41.0122983058 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 10.2730898679 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 48.0134369573 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 16.4903133890 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 8.6304295666 21.8135390322 0.0072236541 0.0072236541 0.0072236541 11.6852947317 0.0072236541 35.4501402829 1.6601533446 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 9.0373677940 0.0072236541 0.0072236541 17.6656323764 0.0072236541 0.0072236541 0.0072236541 0.0072236541
0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 10.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541 0.0072236541
